,0,1,2,3,4,frXle,fre_pct,grade
盾,6,4,4.0,1,4.0,6,0.9976415993089929,
矛,6,4,4.0,1,4.0,6,0.9976543016466464,
哺,3,3,3.666666666666666,2,3.5,6,0.9976606528154731,
袱,3,2,2.666666666666666,2,2.5,6,0.9976670039842999,
铮,6,4,4.0,1,4.0,6,0.9976797063219535,
鸶,3,2,3.333333333333333,2,3.0,6,0.9976860574907802,
阁,3,2,2.666666666666666,2,3.0,6,0.997692408659607,
跪,3,2,2.666666666666666,2,2.5,6,0.9976987598284338,
泣,3,3,3.333333333333333,2,3.5,6,0.9977051109972606,
渣,3,3,3.0,2,3.0,6,0.9977114621660873,
叛,3,4,4.0,2,4.0,6,0.997717813334914,
邈,6,4,4.0,1,4.0,6,0.9977305156725677,
刎,3,4,4.0,2,4.0,6,0.9977368668413944,
躯,3,3,3.666666666666666,2,3.5,6,0.9977432180102211,
倩,3,4,3.666666666666666,2,3.5,6,0.9977495691790479,
堰,3,4,3.333333333333333,2,3.5,6,0.9977559203478746,
迸,3,4,4.0,2,4.0,6,0.9977622715167015,
嫦,3,1,1.666666666666666,2,2.0,6,0.9977686226855282,
祈,3,4,3.666666666666666,2,3.5,6,0.997774973854355,
杠,3,2,2.333333333333333,2,2.5,6,0.9977813250231817,
搡,3,3,3.0,2,3.0,6,0.9977876761920086,
督,3,3,3.333333333333333,2,3.5,6,0.9977940273608353,
薯,3,3,3.0,2,3.0,6,0.9978003785296621,
括,6,3,3.0,1,3.0,6,0.9978130808673156,
瞟,3,3,3.0,2,3.0,6,0.9978194320361424,
雍,3,1,1.0,2,1.0,6,0.9978257832049692,
邵,3,1,1.0,2,1.0,6,0.9978321343737959,
槛,3,4,3.666666666666666,2,3.5,6,0.9978384855426227,
肪,3,3,3.0,2,3.0,6,0.9978448367114494,
拄,3,4,3.333333333333333,2,3.5,6,0.9978511878802763,
嘹,3,2,2.666666666666666,2,2.5,6,0.997857539049103,
酵,3,4,3.666666666666666,2,3.5,6,0.9978638902179298,
橄,3,4,3.666666666666666,2,3.5,6,0.9978702413867565,
忑,3,4,4.0,2,4.0,6,0.9978765925555834,
榄,3,4,3.666666666666666,2,3.5,6,0.9978829437244101,
忐,3,4,4.0,2,4.0,6,0.9978892948932369,
蹭,3,4,4.0,2,4.0,6,0.9978956460620636,
嗅,3,3,2.333333333333333,2,2.0,6,0.9979019972308903,
肆,3,2,3.333333333333333,2,3.0,6,0.9979083483997172,
勾,3,2,3.333333333333333,2,3.0,6,0.997914699568544,
烙,6,3,3.0,1,3.0,6,0.9979274019061974,
鹬,6,4,4.0,1,4.0,6,0.997940104243851,
唬,3,2,3.333333333333333,2,3.0,6,0.9979464554126778,
窑,3,4,4.0,2,4.0,6,0.9979528065815045,
勿,3,4,3.666666666666666,2,3.5,6,0.9979591577503313,
俺,3,2,2.666666666666666,2,2.5,6,0.9979655089191581,
廉,3,4,3.333333333333333,2,3.5,6,0.9979718600879849,
萋,6,4,4.0,1,4.0,6,0.9979845624256384,
冼,5,3,3.0,1,3.0,5,0.9979951477070164,
钞,5,3,3.0,1,3.0,5,0.9980057329883943,
甭,2,4,3.5,2,3.5,4,0.9980099671009455,
慷,2,3,3.0,2,3.0,4,0.9980142012134967,
蜷,2,4,4.0,2,4.0,4,0.9980184353260478,
鄯,4,4,4.0,1,4.0,4,0.9980269035511502,
砚,2,4,3.5,2,3.5,4,0.9980311376637013,
妒,2,4,3.5,2,3.5,4,0.9980353717762526,
嫉,2,4,3.5,2,3.5,4,0.9980396058888037,
晋,2,4,4.0,2,4.0,4,0.9980438400013549,
骁,2,4,4.0,2,4.0,4,0.9980480741139061,
掺,2,4,4.0,2,4.0,4,0.9980523082264573,
乍,2,4,4.0,2,4.0,4,0.9980565423390084,
邪,2,3,3.0,2,3.0,4,0.9980607764515597,
措,2,4,3.5,2,3.5,4,0.9980650105641108,
捺,2,1,2.5,2,2.5,4,0.998069244676662,
绞,2,4,4.0,2,4.0,4,0.9980734787892132,
嚎,2,4,3.5,2,3.5,4,0.9980777129017644,
沪,2,4,4.0,2,4.0,4,0.9980819470143155,
职,2,4,3.5,2,3.5,4,0.9980861811268668,
沱,2,4,4.0,2,4.0,4,0.9980904152394179,
摧,2,3,3.0,2,3.0,4,0.9980946493519691,
瞌,2,4,3.5,2,3.5,4,0.9980988834645202,
滂,2,4,4.0,2,4.0,4,0.9981031175770715,
倘,2,4,3.5,2,3.5,4,0.9981073516896226,
揖,2,4,3.5,2,3.5,4,0.9981115858021737,
秆,2,4,3.5,2,3.5,4,0.998115819914725,
陷,2,4,4.0,2,4.0,4,0.9981200540272761,
呕,2,3,3.0,2,3.0,4,0.9981242881398273,
佰,2,4,4.0,2,4.0,4,0.9981285222523785,
泯,4,3,3.0,1,3.0,4,0.9981369904774808,
慨,2,3,3.0,2,3.0,4,0.9981412245900321,
淤,2,4,3.5,2,3.5,4,0.9981454587025832,
冤,2,3,3.0,2,3.0,4,0.9981496928151344,
枉,2,3,3.0,2,3.0,4,0.9981539269276856,
胭,2,3,3.0,2,3.0,4,0.9981581610402368,
鳗,2,4,3.5,2,3.5,4,0.9981623951527879,
鸠,2,3,3.5,2,3.5,4,0.9981666292653392,
苋,2,3,3.5,2,3.5,4,0.9981708633778903,
煦,2,4,3.5,2,3.5,4,0.9981750974904415,
檩,2,3,3.5,2,3.5,4,0.9981793316029927,
劫,2,4,4.0,2,4.0,4,0.9981835657155439,
逆,2,4,3.5,2,3.5,4,0.998187799828095,
缀,2,4,4.0,2,4.0,4,0.9981920339406463,
樟,2,4,3.5,2,3.5,4,0.9981962680531974,
械,2,3,3.5,2,3.5,4,0.9982005021657485,
怠,2,4,3.5,2,3.5,4,0.9982047362782998,
蛀,2,3,3.5,2,3.5,4,0.9982089703908509,
碜,2,4,4.0,2,4.0,4,0.9982132045034021,
姊,2,4,4.0,2,4.0,4,0.9982174386159532,
陛,2,4,2.5,2,2.5,4,0.9982216727285045,
渊,2,3,3.0,2,3.0,4,0.9982259068410556,
泌,2,3,3.5,2,3.5,4,0.9982301409536068,
曰,2,4,3.5,2,3.5,4,0.998234375066158,
鄞,2,4,4.0,2,4.0,4,0.9982386091787092,
隙,2,4,4.0,2,4.0,4,0.9982428432912603,
娱,2,4,3.5,2,3.5,4,0.9982470774038116,
撩,2,4,4.0,2,4.0,4,0.9982513115163627,
伽,2,4,4.0,2,4.0,4,0.9982555456289139,
绎,2,4,4.0,2,4.0,4,0.9982597797414651,
奸,4,4,4.0,1,4.0,4,0.9982682479665674,
矫,2,3,3.0,2,3.0,4,0.9982724820791187,
挫,2,4,4.0,2,4.0,4,0.9982767161916698,
颁,2,4,4.0,2,4.0,4,0.998280950304221,
绪,2,4,4.0,2,4.0,4,0.9982851844167722,
眶,2,4,4.0,2,4.0,4,0.9982894185293233,
獠,2,3,3.0,2,3.0,4,0.9982936526418745,
纠,2,4,4.0,2,4.0,4,0.9982978867544257,
叩,2,4,3.0,2,3.0,4,0.9983021208669769,
摹,2,3,3.5,2,3.5,4,0.998306354979528,
瞳,2,3,3.5,2,3.5,4,0.9983105890920793,
涟,2,3,3.0,2,3.0,4,0.9983148232046304,
抿,2,3,3.5,2,3.5,4,0.9983190573171816,
弧,2,3,3.0,2,3.0,4,0.9983232914297328,
衍,2,4,3.5,2,3.5,4,0.998327525542284,
醋,2,4,3.5,2,3.5,4,0.9983317596548351,
圃,2,4,3.0,2,3.0,4,0.9983359937673864,
戊,4,3,3.0,1,3.0,4,0.9983444619924887,
坠,2,4,4.0,2,4.0,4,0.9983486961050398,
凄,2,4,4.0,2,4.0,4,0.9983529302175911,
靖,4,3,3.0,1,3.0,4,0.9983613984426934,
揪,2,4,4.0,2,4.0,4,0.9983656325552446,
掬,2,4,3.5,2,3.5,4,0.9983698666677958,
荐,2,3,3.0,2,3.0,4,0.9983741007803469,
沓,2,3,3.0,2,3.0,4,0.9983783348928982,
瞬,2,3,3.0,2,3.0,4,0.9983825690054493,
稿,2,2,2.0,2,2.0,4,0.9983868031180004,
宀,2,3,3.5,2,3.5,4,0.9983910372305517,
贼,2,3,3.0,2,3.0,4,0.9983952713431028,
酱,2,4,3.5,2,3.5,4,0.998399505455654,
喏,2,3,3.5,2,3.5,4,0.9984037395682052,
猕,2,3,3.5,2,3.5,4,0.9984079736807564,
姜,2,3,3.5,2,3.5,4,0.9984122077933075,
崭,2,3,3.0,2,3.0,4,0.9984164419058588,
妨,2,3,3.5,2,3.5,4,0.9984206760184099,
卓,2,3,3.5,2,3.5,4,0.9984249101309611,
盎,2,3,3.5,2,3.5,4,0.9984291442435123,
荧,2,3,3.5,2,3.5,4,0.9984333783560635,
珑,2,3,3.5,2,3.5,4,0.9984376124686146,
寡,2,4,4.0,2,4.0,4,0.9984418465811659,
鲟,4,3,3.0,1,3.0,4,0.9984503148062682,
皂,2,2,2.5,2,2.5,4,0.9984545489188194,
岑,2,4,4.0,2,4.0,4,0.9984587830313706,
搓,2,3,3.5,2,3.5,4,0.9984630171439217,
忱,2,3,3.0,2,3.0,4,0.998467251256473,
琅,2,3,3.5,2,3.5,4,0.9984714853690241,
撷,2,3,3.5,2,3.5,4,0.9984757194815752,
黝,4,2,2.0,1,2.0,4,0.9984841877066776,
栀,2,2,2.5,2,2.5,4,0.9984884218192288,
矩,2,2,2.5,2,2.5,4,0.9984926559317799,
彗,2,2,3.0,2,3.0,4,0.9984968900443312,
纶,2,3,3.5,2,3.5,4,0.9985011241568823,
唆,2,3,3.0,2,3.0,4,0.9985053582694335,
赚,2,4,3.5,2,3.5,4,0.9985095923819847,
携,2,4,3.5,2,3.5,4,0.9985138264945359,
丸,4,3,3.0,1,3.0,4,0.9985222947196383,
顷,2,3,3.0,2,3.0,4,0.9985265288321894,
嘶,2,3,3.0,2,3.0,4,0.9985307629447406,
锃,2,3,3.0,2,3.0,4,0.9985349970572918,
鲫,2,3,3.0,2,3.0,4,0.998539231169843,
遵,2,3,3.0,2,3.0,4,0.9985434652823941,
痪,2,3,3.5,2,3.5,4,0.9985476993949454,
砂,2,3,3.0,2,3.0,4,0.9985519335074965,
簿,2,3,3.0,2,3.0,4,0.9985561676200477,
盔,2,3,3.5,2,3.5,4,0.9985604017325989,
撵,2,3,3.0,2,3.0,4,0.99856463584515,
熙,2,3,3.0,2,3.0,4,0.9985688699577012,
捣,2,3,3.5,2,3.5,4,0.9985731040702523,
辍,2,3,3.0,2,3.0,4,0.9985773381828036,
肴,2,3,3.5,2,3.5,4,0.9985815722953547,
凋,2,3,3.0,2,3.0,4,0.998585806407906,
跺,2,3,3.5,2,3.5,4,0.9985900405204571,
蓑,2,3,3.0,2,3.0,4,0.9985942746330083,
褥,2,3,3.0,2,3.0,4,0.9985985087455594,
纂,2,4,4.0,2,4.0,4,0.9986027428581107,
韵,2,1,2.0,2,2.0,4,0.9986069769706618,
茨,2,3,3.5,2,3.5,4,0.998611211083213,
扌,2,3,3.5,2,3.5,4,0.9986154451957642,
祭,2,4,4.0,2,4.0,4,0.9986196793083154,
陋,2,3,3.5,2,3.5,4,0.9986239134208665,
搏,2,3,3.5,2,3.5,4,0.9986281475334178,
巩,2,3,3.0,2,3.0,4,0.9986323816459689,
圭,2,3,3.0,2,3.0,4,0.9986366157585201,
巅,2,4,3.5,2,3.5,4,0.9986408498710713,
钅,2,2,3.0,2,3.0,4,0.9986450839836225,
楣,2,4,3.5,2,3.5,4,0.9986493180961736,
呐,2,2,2.5,2,2.5,4,0.9986535522087248,
慎,2,4,4.0,2,4.0,4,0.998657786321276,
综,2,1,2.0,2,2.0,4,0.9986620204338271,
憨,2,2,2.5,2,2.5,4,0.9986662545463784,
篙,2,2,2.5,2,2.5,4,0.9986704886589295,
淇,2,1,2.5,2,2.5,4,0.9986747227714807,
涕,2,3,3.5,2,3.5,4,0.9986789568840319,
瞿,2,3,3.0,2,3.0,4,0.9986831909965831,
沁,2,3,3.0,2,3.0,4,0.9986874251091342,
沆,2,2,2.5,2,2.5,4,0.9986916592216855,
曷,2,2,2.0,2,2.0,4,0.9986958933342366,
桨,2,2,2.5,2,2.5,4,0.9987001274467878,
栅,2,2,2.0,2,2.0,4,0.998704361559339,
譬,2,4,4.0,2,4.0,4,0.9987085956718902,
磕,2,2,3.0,2,3.0,4,0.9987128297844413,
遨,2,4,4.0,2,4.0,4,0.9987170638969926,
霖,2,1,2.5,2,2.5,4,0.9987212980095437,
滤,4,3,3.0,1,3.0,4,0.998729766234646,
尹,2,1,1.0,2,1.0,4,0.9987340003471973,
辑,2,2,2.5,2,2.5,4,0.9987382344597484,
涓,4,2,2.0,1,2.0,4,0.9987467026848508,
鳅,2,2,2.0,2,2.0,4,0.9987509367974019,
蜢,2,2,3.0,2,3.0,4,0.9987551709099531,
鄂,2,1,1.5,2,1.5,4,0.9987594050225043,
凯,2,2,2.5,2,2.5,4,0.9987636391350555,
馅,2,2,2.5,2,2.5,4,0.9987678732476066,
尸,3,3,3.0,1,3.0,3,0.9987742244164335,
缙,3,3,3.0,1,3.0,3,0.9987805755852602,
跛,3,4,4.0,1,4.0,3,0.998786926754087,
剃,3,4,4.0,1,4.0,3,0.9987932779229137,
丞,3,3,3.0,1,3.0,3,0.9987996290917405,
竺,3,4,4.0,1,4.0,3,0.9988059802605673,
桢,3,4,4.0,1,4.0,3,0.9988123314293941,
矣,3,4,4.0,1,4.0,3,0.9988186825982208,
荼,3,3,3.0,1,3.0,3,0.9988250337670476,
辕,3,4,4.0,1,4.0,3,0.9988313849358743,
烽,3,3,3.0,1,3.0,3,0.9988377361047012,
碴,3,3,3.0,1,3.0,3,0.9988440872735279,
辙,3,4,4.0,1,4.0,3,0.9988504384423547,
笃,3,3,3.0,1,3.0,3,0.9988567896111814,
卒,3,4,4.0,1,4.0,3,0.9988631407800083,
棺,3,3,3.0,1,3.0,3,0.998869491948835,
绫,3,3,3.0,1,3.0,3,0.9988758431176618,
飒,3,4,4.0,1,4.0,3,0.9988821942864885,
芍,3,4,4.0,1,4.0,3,0.9988885454553152,
棠,3,4,4.0,1,4.0,3,0.9988948966241421,
鞍,3,3,3.0,1,3.0,3,0.9989012477929688,
旸,3,2,2.0,1,2.0,3,0.9989075989617956,
礅,3,4,4.0,1,4.0,3,0.9989139501306223,
圉,3,4,4.0,1,4.0,3,0.9989203012994491,
誉,2,4,4.0,1,4.0,2,0.9989245354120003,
昔,2,4,4.0,1,4.0,2,0.9989287695245515,
苎,2,4,4.0,1,4.0,2,0.9989330036371027,
姝,2,3,3.0,1,3.0,2,0.9989372377496538,
沃,2,3,3.0,1,3.0,2,0.998941471862205,
龛,2,3,3.0,1,3.0,2,0.9989457059747562,
刑,2,3,3.0,1,3.0,2,0.9989499400873074,
晞,2,4,4.0,1,4.0,2,0.9989541741998585,
掸,2,3,3.0,1,3.0,2,0.9989584083124098,
跄,2,3,3.0,1,3.0,2,0.9989626424249609,
焜,2,4,4.0,1,4.0,2,0.9989668765375121,
澳,2,3,3.0,1,3.0,2,0.9989711106500633,
榔,2,3,3.0,1,3.0,2,0.9989753447626145,
哉,2,3,3.0,1,3.0,2,0.9989795788751656,
奄,2,4,4.0,1,4.0,2,0.9989838129877169,
朔,2,3,3.0,1,3.0,2,0.998988047100268,
珙,2,3,3.0,1,3.0,2,0.9989922812128192,
渭,2,3,3.0,1,3.0,2,0.9989965153253704,
啷,2,2,2.0,1,2.0,2,0.9990007494379216,
咣,2,3,3.0,1,3.0,2,0.9990049835504727,
迢,2,4,4.0,1,4.0,2,0.999009217663024,
撬,2,4,4.0,1,4.0,2,0.9990134517755751,
诱,2,3,3.0,1,3.0,2,0.9990176858881262,
褶,2,3,3.0,1,3.0,2,0.9990219200006775,
廓,2,4,4.0,1,4.0,2,0.9990261541132286,
霓,2,4,4.0,1,4.0,2,0.9990303882257798,
痰,2,2,2.0,1,2.0,2,0.999034622338331,
炬,2,4,4.0,1,4.0,2,0.9990388564508822,
腺,2,4,4.0,1,4.0,2,0.9990430905634333,
垮,2,4,4.0,1,4.0,2,0.9990473246759846,
刁,2,2,2.0,1,2.0,2,0.9990515587885357,
瑟,2,4,4.0,1,4.0,2,0.9990557929010869,
噼,2,4,4.0,1,4.0,2,0.999060027013638,
兮,2,3,3.0,1,3.0,2,0.9990642611261893,
悻,2,3,3.0,1,3.0,2,0.9990684952387404,
坟,2,4,4.0,1,4.0,2,0.9990727293512917,
梆,2,3,3.0,1,3.0,2,0.9990769634638428,
沼,2,4,4.0,1,4.0,2,0.999081197576394,
啁,2,3,3.0,1,3.0,2,0.9990854316889451,
殷,2,3,3.0,1,3.0,2,0.9990896658014964,
纫,2,3,3.0,1,3.0,2,0.9990938999140475,
鬃,2,4,4.0,1,4.0,2,0.9990981340265987,
荤,2,2,2.0,1,2.0,2,0.9991023681391499,
凛,2,4,4.0,1,4.0,2,0.999106602251701,
巍,2,4,4.0,1,4.0,2,0.9991108363642522,
蛐,2,2,2.0,1,2.0,2,0.9991150704768034,
踉,2,3,3.0,1,3.0,2,0.9991193045893546,
坤,2,3,3.0,1,3.0,2,0.9991235387019057,
咆,2,4,4.0,1,4.0,2,0.999127772814457,
魆,2,4,4.0,1,4.0,2,0.9991320069270081,
谥,2,4,4.0,1,4.0,2,0.9991362410395593,
壹,2,4,4.0,1,4.0,2,0.9991404751521105,
掂,2,4,4.0,1,4.0,2,0.9991447092646617,
弗,2,3,3.0,1,3.0,2,0.9991489433772128,
旯,2,4,4.0,1,4.0,2,0.9991531774897641,
亨,2,3,3.0,1,3.0,2,0.9991574116023152,
讳,2,4,4.0,1,4.0,2,0.9991616457148664,
忌,2,4,4.0,1,4.0,2,0.9991658798274176,
踱,2,3,3.0,1,3.0,2,0.9991701139399688,
翡,2,3,3.0,1,3.0,2,0.9991743480525199,
剿,2,3,3.0,1,3.0,2,0.9991785821650712,
旮,2,4,4.0,1,4.0,2,0.9991828162776223,
簧,2,4,4.0,1,4.0,2,0.9991870503901735,
骇,2,4,4.0,1,4.0,2,0.9991912845027247,
昭,2,4,4.0,1,4.0,2,0.9991955186152758,
旬,2,4,4.0,1,4.0,2,0.999199752727827,
帛,2,4,4.0,1,4.0,2,0.9992039868403781,
摁,2,3,3.0,1,3.0,2,0.9992082209529294,
擒,2,3,3.0,1,3.0,2,0.9992124550654805,
痂,2,3,3.0,1,3.0,2,0.9992166891780317,
哮,2,4,4.0,1,4.0,2,0.9992209232905829,
痴,2,4,4.0,1,4.0,2,0.9992251574031341,
阗,2,4,4.0,1,4.0,2,0.9992293915156852,
捌,2,4,4.0,1,4.0,2,0.9992336256282365,
揍,2,3,3.0,1,3.0,2,0.9992378597407876,
沔,2,4,4.0,1,4.0,2,0.9992420938533388,
贬,2,3,3.0,1,3.0,2,0.99924632796589,
琉,2,4,4.0,1,4.0,2,0.9992505620784412,
皑,2,4,4.0,1,4.0,2,0.9992547961909923,
蛳,2,3,3.0,1,3.0,2,0.9992590303035436,
蛰,2,4,4.0,1,4.0,2,0.9992632644160947,
佼,2,4,4.0,1,4.0,2,0.9992674985286459,
玖,2,4,4.0,1,4.0,2,0.9992717326411971,
诀,2,4,4.0,1,4.0,2,0.9992759667537483,
岷,2,4,4.0,1,4.0,2,0.9992802008662994,
柒,2,4,4.0,1,4.0,2,0.9992844349788506,
叁,2,4,4.0,1,4.0,2,0.9992886690914018,
厄,2,3,3.0,1,3.0,2,0.9992929032039529,
袅,2,4,4.0,1,4.0,2,0.9992971373165042,
贰,2,4,4.0,1,4.0,2,0.9993013714290553,
曦,2,4,4.0,1,4.0,2,0.9993056055416065,
鄙,1,3,3.0,1,3.0,1,0.9993077225978821,
卢,1,4,4.0,1,4.0,1,0.9993098396541577,
佐,1,3,3.0,1,3.0,1,0.9993119567104333,
箫,1,4,4.0,1,4.0,1,0.9993140737667089,
侠,1,3,3.0,1,3.0,1,0.9993161908229845,
蟠,1,4,4.0,1,4.0,1,0.99931830787926,
牟,1,1,1.0,1,1.0,1,0.9993204249355356,
兼,1,4,4.0,1,4.0,1,0.9993225419918113,
遣,1,4,4.0,1,4.0,1,0.9993246590480868,
啬,1,3,3.0,1,3.0,1,0.9993267761043624,
髦,1,3,3.0,1,3.0,1,0.999328893160638,
阡,1,3,3.0,1,3.0,1,0.9993310102169136,
侄,1,4,4.0,1,4.0,1,0.9993331272731891,
兹,1,4,4.0,1,4.0,1,0.9993352443294647,
臊,1,3,3.0,1,3.0,1,0.9993373613857404,
祙,1,4,4.0,1,4.0,1,0.999339478442016,
吝,1,3,3.0,1,3.0,1,0.9993415954982915,
炙,1,4,4.0,1,4.0,1,0.9993437125545671,
蜒,1,3,3.0,1,3.0,1,0.9993458296108427,
蜿,1,3,3.0,1,3.0,1,0.9993479466671183,
扩,1,4,4.0,1,4.0,1,0.9993500637233939,
辖,1,4,4.0,1,4.0,1,0.9993521807796695,
俘,1,4,4.0,1,4.0,1,0.9993542978359451,
虏,1,4,4.0,1,4.0,1,0.9993564148922207,
缭,1,3,3.0,1,3.0,1,0.9993585319484962,
宪,1,1,1.0,1,1.0,1,0.9993606490047718,
晁,1,4,4.0,1,4.0,1,0.9993627660610475,
筼,1,4,4.0,1,4.0,1,0.9993648831173231,
筜,1,4,4.0,1,4.0,1,0.9993670001735986,
倔,1,3,3.0,1,3.0,1,0.9993691172298742,
偃,1,4,4.0,1,4.0,1,0.9993712342861498,
肮,1,3,3.0,1,3.0,1,0.9993733513424253,
婚,1,3,3.0,1,3.0,1,0.999375468398701,
邑,1,1,1.0,1,1.0,1,0.9993775854549766,
琦,1,3,3.0,1,3.0,1,0.9993797025112522,
蜀,1,3,3.0,1,3.0,1,0.9993818195675277,
郡,1,3,3.0,1,3.0,1,0.9993839366238033,
饣,1,4,4.0,1,4.0,1,0.9993860536800789,
哞,1,3,3.0,1,3.0,1,0.9993881707363546,
玮,1,1,1.0,1,1.0,1,0.9993902877926301,
鸳,1,4,4.0,1,4.0,1,0.9993924048489057,
鸯,1,4,4.0,1,4.0,1,0.9993945219051813,
戎,1,4,4.0,1,4.0,1,0.9993966389614569,
馨,1,3,3.0,1,3.0,1,0.9993987560177324,
寝,1,4,4.0,1,4.0,1,0.999400873074008,
啭,1,3,3.0,1,3.0,1,0.9994029901302837,
剖,1,3,3.0,1,3.0,1,0.9994051071865593,
铧,1,3,3.0,1,3.0,1,0.9994072242428348,
靛,1,3,3.0,1,3.0,1,0.9994093412991104,
襄,1,3,3.0,1,3.0,1,0.999411458355386,
匾,1,3,3.0,1,3.0,1,0.9994135754116616,
循,1,4,4.0,1,4.0,1,0.9994156924679372,
粑,1,4,4.0,1,4.0,1,0.9994178095242128,
砺,1,4,4.0,1,4.0,1,0.9994199265804884,
韧,1,4,4.0,1,4.0,1,0.9994220436367639,
匕,1,3,3.0,1,3.0,1,0.9994241606930395,
皎,1,4,4.0,1,4.0,1,0.9994262777493151,
掘,1,4,4.0,1,4.0,1,0.9994283948055908,
缚,1,4,4.0,1,4.0,1,0.9994305118618663,
呑,1,3,3.0,1,3.0,1,0.9994326289181419,
窠,1,4,4.0,1,4.0,1,0.9994347459744175,
祛,1,4,4.0,1,4.0,1,0.9994368630306931,
溯,1,4,4.0,1,4.0,1,0.9994389800869686,
篆,1,4,4.0,1,4.0,1,0.9994410971432443,
挲,1,3,3.0,1,3.0,1,0.9994432141995199,
刊,1,4,4.0,1,4.0,1,0.9994453312557955,
惫,1,3,3.0,1,3.0,1,0.999447448312071,
咨,1,4,4.0,1,4.0,1,0.9994495653683466,
倚,1,3,3.0,1,3.0,1,0.9994516824246222,
笫,1,2,2.0,1,2.0,1,0.9994537994808979,
萌,1,3,3.0,1,3.0,1,0.9994559165371734,
敷,1,4,4.0,1,4.0,1,0.999458033593449,
燮,1,3,3.0,1,3.0,1,0.9994601506497246,
藓,1,4,4.0,1,4.0,1,0.9994622677060001,
拗,1,2,2.0,1,2.0,1,0.9994643847622757,
蓓,1,4,4.0,1,4.0,1,0.9994665018185513,
抑,1,3,3.0,1,3.0,1,0.999468618874827,
遏,1,3,3.0,1,3.0,1,0.9994707359311025,
押,1,3,3.0,1,3.0,1,0.9994728529873781,
裾,1,3,3.0,1,3.0,1,0.9994749700436537,
裡,1,3,3.0,1,3.0,1,0.9994770870999293,
谪,1,3,3.0,1,3.0,1,0.9994792041562048,
蚀,1,4,4.0,1,4.0,1,0.9994813212124805,
瞠,1,3,3.0,1,3.0,1,0.9994834382687561,
朕,1,3,3.0,1,3.0,1,0.9994855553250317,
逊,1,4,4.0,1,4.0,1,0.9994876723813072,
肋,1,4,4.0,1,4.0,1,0.9994897894375828,
岔,1,3,3.0,1,3.0,1,0.9994919064938584,
荀,1,2,2.0,1,2.0,1,0.9994940235501341,
狈,1,3,3.0,1,3.0,1,0.9994961406064096,
髓,1,4,4.0,1,4.0,1,0.9994982576626852,
饰,1,4,4.0,1,4.0,1,0.9995003747189608,
秽,1,4,4.0,1,4.0,1,0.9995024917752364,
焉,1,4,4.0,1,4.0,1,0.9995046088315119,
酉,1,4,4.0,1,4.0,1,0.9995067258877876,
冢,1,4,4.0,1,4.0,1,0.9995088429440632,
痣,1,4,4.0,1,4.0,1,0.9995109600003387,
曙,1,3,3.0,1,3.0,1,0.9995130770566143,
戌,1,4,4.0,1,4.0,1,0.9995151941128899,
亥,1,4,4.0,1,4.0,1,0.9995173111691655,
亳,1,4,4.0,1,4.0,1,0.999519428225441,
崽,1,4,4.0,1,4.0,1,0.9995215452817167,
崩,1,4,4.0,1,4.0,1,0.9995236623379923,
诫,1,3,3.0,1,3.0,1,0.9995257793942679,
迂,1,4,4.0,1,4.0,1,0.9995278964505434,
駿,1,3,3.0,1,3.0,1,0.999530013506819,
勋,1,3,3.0,1,3.0,1,0.9995321305630946,
査,1,3,3.0,1,3.0,1,0.9995342476193703,
厮,1,4,4.0,1,4.0,1,0.9995363646756458,
咋,1,4,4.0,1,4.0,1,0.9995384817319214,
恻,1,3,3.0,1,3.0,1,0.999540598788197,
蛉,1,3,3.0,1,3.0,1,0.9995427158444726,
函,1,4,4.0,1,4.0,1,0.9995448329007481,
堕,1,3,3.0,1,3.0,1,0.9995469499570238,
撮,1,3,3.0,1,3.0,1,0.9995490670132994,
疫,1,3,3.0,1,3.0,1,0.9995511840695749,
逾,1,4,4.0,1,4.0,1,0.9995533011258505,
堑,1,4,4.0,1,4.0,1,0.9995554181821261,
炖,1,4,4.0,1,4.0,1,0.9995575352384017,
埠,1,4,4.0,1,4.0,1,0.9995596522946772,
蟾,1,4,4.0,1,4.0,1,0.9995617693509529,
皿,1,4,4.0,1,4.0,1,0.9995638864072285,
卯,1,4,4.0,1,4.0,1,0.9995660034635041,
蓄,1,4,4.0,1,4.0,1,0.9995681205197796,
巳,1,4,4.0,1,4.0,1,0.9995702375760552,
镂,1,4,4.0,1,4.0,1,0.9995723546323309,
髭,1,4,4.0,1,4.0,1,0.9995744716886065,
阮,1,3,3.0,1,3.0,1,0.999576588744882,
癞,1,4,4.0,1,4.0,1,0.9995787058011576,
薛,1,1,1.0,1,1.0,1,0.9995808228574332,
篝,1,4,4.0,1,4.0,1,0.9995829399137088,
趋,1,4,4.0,1,4.0,1,0.9995850569699843,
頫,1,3,3.0,1,3.0,1,0.99958717402626,
谓,1,4,4.0,1,4.0,1,0.9995892910825356,
坳,1,3,3.0,1,3.0,1,0.9995914081388112,
潢,1,3,3.0,1,3.0,1,0.9995935251950867,
崎,1,3,3.0,1,3.0,1,0.9995956422513623,
蚤,1,4,4.0,1,4.0,1,0.999597759307638,
岖,1,3,3.0,1,3.0,1,0.9995998763639135,
券,1,3,3.0,1,3.0,1,0.9996019934201891,
吨,1,3,3.0,1,3.0,1,0.9996041104764647,
亢,1,3,3.0,1,3.0,1,0.9996062275327403,
侍,1,3,3.0,1,3.0,1,0.9996083445890158,
